PostId,PostTypeId,CreationDate,UserId,Tags,Comments,ParentId,Acceptance,Upvotes,Downvotes,UserDate,LastAccess,Reputation,Badges,ViewCount,SourceId
528,2,2013-04-20T19:55:08.863,27,,2.0,527,1.0,6.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
530,2,2013-04-21T05:16:49.873,61,,,529,,,,2012-12-11T21:44:30.000,2021-12-27T18:55:21.410,3773,22.0,0,anime.meta.stackexchange
531,2,2013-04-21T05:27:42.140,24,,,529,0.0,1.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
534,2,2013-04-24T21:27:45.517,274,,2.0,533,0.0,11.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,0,anime.meta.stackexchange
535,2,2013-04-25T17:15:36.237,27,,,533,0.0,9.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
536,2,2013-04-26T11:59:05.153,24,,1.0,533,0.0,9.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
538,2,2013-04-30T23:28:15.677,274,,4.0,537,0.0,5.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,0,anime.meta.stackexchange
540,2,2013-05-01T00:53:12.713,107,,,537,0.0,4.0,0.0,2012-12-12T03:47:09.000,2013-11-25T14:50:52.470,5684,24.0,0,anime.meta.stackexchange
543,2,2013-05-02T02:18:42.790,24,,2.0,537,0.0,6.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
551,2,2013-05-08T18:35:10.677,61,,,537,0.0,5.0,0.0,2012-12-11T21:44:30.000,2021-12-27T18:55:21.410,3773,22.0,0,anime.meta.stackexchange
555,2,2013-05-09T06:02:51.317,63,,,537,0.0,3.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
556,2,2013-05-09T08:22:13.580,91,,,537,0.0,5.0,0.0,2012-12-12T00:07:50.000,2021-11-30T03:02:17.710,28311,23.0,0,anime.meta.stackexchange
557,2,2013-05-10T12:42:18.227,1398,,,537,0.0,5.0,0.0,2013-01-31T09:48:26.000,2020-11-20T09:20:35.173,13642,31.0,0,anime.meta.stackexchange
558,2,2013-05-11T04:11:43.037,63,,,537,0.0,4.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
560,2,2013-05-12T04:43:13.387,63,,1.0,537,0.0,3.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
561,2,2013-05-12T15:01:17.183,1530,,,537,0.0,1.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
562,2,2013-05-13T00:19:22.627,24,,2.0,537,0.0,4.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
563,2,2013-05-14T08:58:24.843,1530,,,537,0.0,1.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
577,2,2013-05-22T13:32:20.983,1530,,,537,0.0,1.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
584,2,2013-05-24T02:39:33.940,24,,1.0,537,0.0,5.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
547,2,2013-05-04T12:06:03.370,49,,,539,,,,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
548,2,2013-05-04T13:14:05.713,49,,,539,,,,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
549,2,2013-05-04T13:22:31.363,49,,,539,,,,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
559,2,2013-05-11T09:19:38.353,49,,,539,,,,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
569,2,2013-05-17T16:23:16.013,49,,,539,,,,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
586,2,2013-05-25T10:01:37.670,49,,,539,,,,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
598,2,2013-06-01T23:13:16.653,49,,,539,0.0,1.0,0.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
615,2,2013-06-16T18:11:59.897,49,,,539,,,,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
542,2,2013-05-02T01:41:23.320,24,,2.0,541,0.0,7.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
546,2,2013-05-02T18:35:17.580,27,,,545,1.0,12.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
553,2,2013-05-09T04:29:11.287,24,,2.0,552,0.0,12.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
554,2,2013-05-09T04:31:26.810,24,,8.0,552,0.0,1.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
583,2,2013-05-23T16:55:27.960,65,,1.0,552,1.0,7.0,0.0,2012-12-11T21:47:23.000,2021-05-08T17:51:14.627,101,14.0,0,anime.meta.stackexchange
565,2,2013-05-16T16:59:58.447,24,,,564,0.0,5.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
566,2,2013-05-16T20:17:36.087,274,,5.0,564,0.0,3.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,0,anime.meta.stackexchange
568,2,2013-05-17T12:46:25.357,1530,,,564,0.0,3.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
572,2,2013-05-19T20:00:14.757,93,,1.0,564,0.0,3.0,0.0,2012-12-12T00:28:02.000,2019-12-24T16:29:05.197,23731,22.0,0,anime.meta.stackexchange
573,2,2013-05-21T00:58:51.953,24,,4.0,570,0.0,1.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
591,2,2013-05-26T03:00:58.980,-1,,,570,1.0,2.0,0.0,2012-12-11T18:19:06.000,2012-12-11T18:19:14.610,1,,0,anime.meta.stackexchange
576,2,2013-05-22T10:14:15.880,49,,7.0,575,1.0,3.0,0.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
592,2,2013-05-26T22:50:01.353,24,,,575,0.0,1.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
582,2,2013-05-23T15:59:38.407,27,,2.0,578,0.0,5.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
585,2,2013-05-24T16:47:40.397,1398,,2.0,578,0.0,2.0,0.0,2013-01-31T09:48:26.000,2020-11-20T09:20:35.173,13642,31.0,0,anime.meta.stackexchange
588,2,2013-05-25T19:33:23.183,63,,2.0,587,1.0,7.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
590,2,2013-05-26T02:16:14.760,24,,1.0,589,0.0,7.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
594,2,2013-05-30T14:38:36.023,247,,4.0,593,0.0,17.0,0.0,2012-12-21T04:18:34.000,2013-09-05T06:00:48.357,5837,20.0,0,anime.meta.stackexchange
596,2,2013-06-01T03:36:27.277,24,,1.0,595,1.0,13.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
597,2,2013-06-01T08:02:03.167,27,,2.0,595,0.0,3.0,1.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
601,2,2013-06-03T15:42:38.753,247,,,595,0.0,2.0,0.0,2012-12-21T04:18:34.000,2013-09-05T06:00:48.357,5837,20.0,0,anime.meta.stackexchange
603,2,2013-06-06T17:26:05.437,24,,,602,0.0,5.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
604,2,2013-06-06T17:36:40.350,93,,,602,0.0,1.0,0.0,2012-12-12T00:28:02.000,2019-12-24T16:29:05.197,23731,22.0,0,anime.meta.stackexchange
605,2,2013-06-06T18:30:18.883,274,,,602,,,,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,0,anime.meta.stackexchange
606,2,2013-06-06T22:50:08.907,107,,1.0,602,0.0,2.0,0.0,2012-12-12T03:47:09.000,2013-11-25T14:50:52.470,5684,24.0,0,anime.meta.stackexchange
607,2,2013-06-06T22:53:32.533,107,,,602,0.0,2.0,0.0,2012-12-12T03:47:09.000,2013-11-25T14:50:52.470,5684,24.0,0,anime.meta.stackexchange
612,2,2013-06-09T11:25:57.760,1848,,,602,0.0,2.0,0.0,2013-06-02T21:58:02.000,2017-01-29T20:50:07.947,908,13.0,0,anime.meta.stackexchange
616,2,2013-06-17T23:11:31.780,98,,,602,0.0,1.0,0.0,2012-12-12T01:02:28.000,2017-07-18T09:51:17.393,3061,21.0,0,anime.meta.stackexchange
617,2,2013-06-17T23:58:57.120,24,,1.0,602,,,,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
609,2,2013-06-08T15:18:54.653,274,,6.0,608,0.0,6.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,0,anime.meta.stackexchange
611,2,2013-06-09T04:23:49.317,24,,,610,0.0,12.0,2.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
2334,2,2015-04-28T20:23:11.337,1398,,1.0,610,0.0,5.0,1.0,2013-01-31T09:48:26.000,2020-11-20T09:20:35.173,13642,31.0,0,anime.meta.stackexchange
2335,2,2015-04-29T01:29:32.597,274,,11.0,610,0.0,4.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,0,anime.meta.stackexchange
2336,2,2015-04-29T22:00:04.730,260,,,610,0.0,2.0,0.0,2012-12-22T05:48:18.000,2018-08-13T04:22:55.207,4009,15.0,0,anime.meta.stackexchange
614,2,2013-06-10T19:16:16.187,27,,,613,1.0,5.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
620,2,2013-06-23T16:36:17.760,27,,1.0,619,,,,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
621,2,2013-06-23T17:32:23.057,91,,8.0,619,1.0,8.0,0.0,2012-12-12T00:07:50.000,2021-11-30T03:02:17.710,28311,23.0,0,anime.meta.stackexchange
625,2,2013-06-24T21:30:42.153,24,,,619,0.0,2.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
628,2,2013-06-26T04:46:27.383,17,,9.0,626,0.0,5.0,1.0,2012-12-11T20:25:35.000,2020-10-20T05:32:56.853,7418,28.0,0,anime.meta.stackexchange
629,2,2013-06-26T06:26:22.220,65,,,626,0.0,7.0,0.0,2012-12-11T21:47:23.000,2021-05-08T17:51:14.627,101,14.0,0,anime.meta.stackexchange
643,2,2013-07-13T03:16:45.813,24,,2.0,626,0.0,1.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
664,2,2013-08-07T21:21:57.520,49,,3.0,626,0.0,2.0,0.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
631,2,2013-06-27T02:32:57.857,24,,,630,0.0,12.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
633,2,2013-06-28T09:42:12.093,27,,,632,0.0,1.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
634,2,2013-06-28T09:50:20.197,49,,1.0,632,0.0,6.0,0.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
636,2,2013-07-03T18:58:03.170,49,,,635,0.0,6.0,2.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
637,2,2013-07-03T19:59:04.560,27,,,635,0.0,5.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
638,2,2013-07-07T16:55:40.593,107,,,635,0.0,3.0,0.0,2012-12-12T03:47:09.000,2013-11-25T14:50:52.470,5684,24.0,0,anime.meta.stackexchange
640,2,2013-07-08T03:47:29.820,107,,,639,0.0,5.0,0.0,2012-12-12T03:47:09.000,2013-11-25T14:50:52.470,5684,24.0,0,anime.meta.stackexchange
642,2,2013-07-09T00:01:07.170,24,,1.0,641,0.0,4.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
645,2,2013-07-24T06:55:31.033,91,,,644,0.0,6.0,0.0,2012-12-12T00:07:50.000,2021-11-30T03:02:17.710,28311,23.0,0,anime.meta.stackexchange
659,2,2013-08-02T05:26:14.127,63,,,644,0.0,3.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
681,2,2013-08-18T13:36:42.850,63,,,644,0.0,2.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
647,2,2013-07-28T02:47:41.070,1528,,2.0,646,0.0,4.0,0.0,2013-03-04T16:18:01.000,2019-05-21T02:32:26.870,4786,25.0,0,anime.meta.stackexchange
663,2,2013-08-05T16:34:45.097,247,,1.0,646,0.0,1.0,0.0,2012-12-21T04:18:34.000,2013-09-05T06:00:48.357,5837,20.0,0,anime.meta.stackexchange
650,2,2013-07-30T20:59:08.180,27,,1.0,649,0.0,2.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
651,2,2013-07-30T21:39:13.140,24,,2.0,649,1.0,8.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
653,2,2013-07-31T18:24:17.427,24,,3.0,652,0.0,3.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
655,2,2013-08-01T03:47:14.323,24,,4.0,654,0.0,5.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
656,2,2013-08-01T03:47:18.153,,,2.0,654,0.0,2.0,0.0,,,,,0,anime.meta.stackexchange
658,2,2013-08-02T05:03:40.833,63,,,654,0.0,2.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
660,2,2013-08-02T05:30:15.937,91,,3.0,657,0.0,1.0,1.0,2012-12-12T00:07:50.000,2021-11-30T03:02:17.710,28311,23.0,0,anime.meta.stackexchange
661,2,2013-08-02T13:23:30.623,24,,,657,0.0,4.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
662,2,2013-08-03T07:07:57.120,63,,,657,1.0,2.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
667,2,2013-08-08T23:09:00.163,24,,4.0,666,1.0,12.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
669,2,2013-08-11T01:49:38.530,274,,5.0,668,0.0,13.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,0,anime.meta.stackexchange
691,2,2013-08-23T03:00:59.793,-1,,,672,1.0,1.0,0.0,2012-12-11T18:19:06.000,2012-12-11T18:19:14.610,1,,0,anime.meta.stackexchange
675,2,2013-08-16T16:02:20.847,5,,,673,1.0,8.0,0.0,2012-12-11T20:06:32.000,2023-11-14T22:20:41.093,101,10.0,0,anime.meta.stackexchange
677,2,2013-08-16T17:51:08.070,24,,2.0,673,0.0,2.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
679,2,2013-08-16T20:34:43.637,24,,,676,0.0,2.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
680,2,2013-08-16T20:38:28.410,91,,,676,0.0,1.0,0.0,2012-12-12T00:07:50.000,2021-11-30T03:02:17.710,28311,23.0,0,anime.meta.stackexchange
685,2,2013-08-21T18:35:23.237,27,,,682,1.0,1.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
684,2,2013-08-20T18:59:06.077,274,,1.0,683,0.0,8.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,0,anime.meta.stackexchange
686,2,2013-08-22T00:50:33.403,24,,,683,0.0,1.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
688,2,2013-08-22T17:21:21.510,27,,4.0,687,0.0,8.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
692,2,2013-08-23T20:00:23.523,24,,2.0,687,1.0,7.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
863,2,2014-03-06T19:43:00.167,2808,,,687,0.0,4.0,1.0,2013-11-27T15:35:01.000,2017-06-09T12:16:43.510,10816,18.0,0,anime.meta.stackexchange
694,2,2013-09-01T03:51:53.307,63,,,693,1.0,2.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
696,2,2013-09-05T15:42:05.027,27,,1.0,695,0.0,4.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
698,2,2013-09-05T23:52:43.480,63,,1.0,697,1.0,1.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
700,2,2013-09-10T09:08:07.953,1503,,3.0,699,1.0,5.0,0.0,2013-02-26T17:49:32.000,2020-08-26T16:51:12.387,101,6.0,0,anime.meta.stackexchange
703,2,2013-09-14T22:06:03.080,1908,,4.0,702,0.0,1.0,1.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,0,anime.meta.stackexchange
704,2,2013-09-15T16:55:00.060,274,,3.0,702,0.0,6.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,0,anime.meta.stackexchange
706,2,2013-09-23T15:30:13.660,1908,,1.0,705,0.0,0.0,1.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,0,anime.meta.stackexchange
710,2,2013-11-02T08:45:07.093,27,,,709,1.0,6.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
712,2,2013-11-05T01:25:25.160,49,,,711,0.0,7.0,0.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
713,2,2013-11-05T07:57:57.090,27,,,711,,,,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
716,2,2013-11-05T16:34:00.383,63,,,711,0.0,2.0,1.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
824,2,2014-02-07T21:28:13.627,63,,,711,0.0,3.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
715,2,2013-11-05T15:56:01.047,63,,5.0,714,0.0,4.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
720,2,2013-11-10T16:05:25.880,49,,1.0,718,1.0,3.0,0.0,2012-12-11T21:07:08.000,2024-07-05T11:11:57.827,17992,57.0,0,anime.meta.stackexchange
721,2,2013-11-10T16:50:53.880,27,,,719,1.0,3.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
723,2,2013-11-11T06:51:50.113,24,,3.0,722,1.0,4.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
740,2,2013-11-22T03:01:09.203,-1,,,725,1.0,5.0,0.0,2012-12-11T18:19:06.000,2012-12-11T18:19:14.610,1,,0,anime.meta.stackexchange
727,2,2013-11-14T14:02:37.917,27,,,726,0.0,5.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
730,2,2013-11-15T11:54:05.643,122,,,729,0.0,3.0,0.0,2012-12-12T07:32:15.000,2019-05-16T14:49:29.907,11115,24.0,0,anime.meta.stackexchange
739,2,2013-11-21T00:20:44.680,24,,,738,0.0,9.0,1.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
744,2,2013-11-25T16:53:01.440,63,,,742,0.0,2.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
745,2,2013-11-25T23:33:56.837,274,,1.0,743,0.0,5.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,0,anime.meta.stackexchange
749,2,2013-11-27T20:06:27.470,63,,,748,1.0,1.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
754,2,2013-11-29T23:10:18.703,24,,3.0,750,1.0,5.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
752,2,2013-11-29T12:00:45.510,27,,3.0,751,1.0,8.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
756,2,2013-12-07T21:14:46.480,2159,,3.0,755,,,,2013-08-05T19:13:02.000,2022-12-28T14:25:30.700,1508,16.0,0,anime.meta.stackexchange
758,2,2013-12-08T00:57:58.353,24,,1.0,755,0.0,6.0,1.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
759,2,2013-12-08T13:00:05.953,1503,,3.0,755,0.0,13.0,0.0,2013-02-26T17:49:32.000,2020-08-26T16:51:12.387,101,6.0,0,anime.meta.stackexchange
760,2,2013-12-10T09:08:10.337,261,,1.0,755,0.0,1.0,0.0,2012-12-22T20:57:30.000,2016-08-21T06:53:52.517,4322,13.0,0,anime.meta.stackexchange
764,2,2013-12-11T19:15:35.960,1651,,,755,0.0,1.0,0.0,2013-04-05T18:53:48.000,2023-07-14T14:39:27.957,1623,16.0,0,anime.meta.stackexchange
823,2,2014-02-07T21:09:15.203,63,,,755,1.0,4.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
762,2,2013-12-11T15:37:09.463,1651,,1.0,761,0.0,2.0,0.0,2013-04-05T18:53:48.000,2023-07-14T14:39:27.957,1623,16.0,0,anime.meta.stackexchange
763,2,2013-12-11T16:06:42.800,1651,,3.0,761,0.0,3.0,0.0,2013-04-05T18:53:48.000,2023-07-14T14:39:27.957,1623,16.0,0,anime.meta.stackexchange
786,2,2013-12-30T01:41:22.320,24,,,761,0.0,1.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
767,2,2013-12-16T00:25:47.963,24,,1.0,766,1.0,6.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
769,2,2013-12-16T20:45:07.140,63,,,768,0.0,10.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
770,2,2013-12-16T22:32:51.133,2604,,,768,0.0,3.0,0.0,2013-10-24T16:31:43.000,2020-12-27T06:49:01.050,14625,25.0,0,anime.meta.stackexchange
781,2,2013-12-25T17:45:27.463,1908,,,768,1.0,2.0,0.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,0,anime.meta.stackexchange
780,2,2013-12-25T11:06:33.500,24,,,771,0.0,2.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
773,2,2013-12-17T21:29:07.210,63,,6.0,772,1.0,6.0,0.0,2012-12-11T21:44:54.000,2024-08-02T12:29:57.593,42611,102.0,0,anime.meta.stackexchange
778,2,2013-12-22T00:51:32.083,274,,1.0,777,1.0,3.0,0.0,2012-12-26T19:18:48.000,2023-05-12T21:22:24.990,29527,42.0,0,anime.meta.stackexchange
784,2,2013-12-29T14:34:31.507,27,,,783,0.0,3.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
792,2,2013-12-31T10:31:20.703,24,,,783,0.0,10.0,1.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
788,2,2013-12-30T14:30:21.740,27,,1.0,785,1.0,3.0,0.0,2012-12-11T20:35:51.000,2022-04-07T19:00:23.373,19254,61.0,0,anime.meta.stackexchange
790,2,2013-12-30T16:25:32.993,17,,12.0,789,1.0,10.0,0.0,2012-12-11T20:25:35.000,2020-10-20T05:32:56.853,7418,28.0,0,anime.meta.stackexchange
791,2,2013-12-30T21:29:24.280,1908,,2.0,789,0.0,2.0,3.0,2013-06-17T01:13:49.000,2020-03-22T21:48:36.100,35368,56.0,0,anime.meta.stackexchange
2353,2,2015-05-07T15:25:12.307,8486,,1.0,789,0.0,1.0,0.0,2014-09-26T10:43:59.000,2024-07-31T08:08:56.440,9930,27.0,0,anime.meta.stackexchange
2354,2,2015-05-08T06:32:10.610,1398,,2.0,789,0.0,1.0,0.0,2013-01-31T09:48:26.000,2020-11-20T09:20:35.173,13642,31.0,0,anime.meta.stackexchange
796,2,2014-01-03T06:04:21.600,24,,,795,0.0,10.0,0.0,2012-12-11T20:32:13.000,2024-08-01T23:05:39.790,28463,79.0,0,anime.meta.stackexchange
798,2,2014-01-03T08:45:32.897,91,,,797,0.0,4.0,0.0,2012-12-12T00:07:50.000,2021-11-30T03:02:17.710,28311,23.0,0,anime.meta.stackexchange
799,2,2014-01-03T12:51:54.427,1530,,,797,0.0,7.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
801,2,2014-01-05T20:19:57.887,1530,,,800,1.0,6.0,0.0,2013-03-04T20:15:55.000,2023-09-25T20:43:06.577,34362,68.0,0,anime.meta.stackexchange
